"1420751_at"	3.101948	19.7326	26.71622	14.6626	10.10099	43.30371	4.268043	13.9801
"1420752_at"	222.5888	283.086	322.0325	332.6365	470.099	396.7586	479.7018	307.3353
"1420753_at"	7.736835	58.62463	73.20071	92.97412	48.33202	2.060321	31.52978	4.980947
"1420754_at"	9.58215	50.07672	198.3607	105.8063	150.1557	84.35735	109.7716	15.23923
"1420755_a_at"	42.24413	80.30808	53.88476	102.3215	88.675	62.17084	79.00664	17.65166
"1420756_at"	11.34652	12.37418	9.93268	58.267	85.84315	19.62845	5.036987	34.65984
"1420757_at"	0.7909333	2.688347	2.142619	0.8587767	2.624721	16.42903	2.538524	3.599253
"1420758_at"	4.422542	36.13246	1.677512	7.770756	28.54148	7.171215	14.91982	6.814996
"1420759_s_at"	2.01516	2.549719	15.55684	8.337083	37.38965	19.81711	26.86657	27.90189
"1420760_s_at"	969.3633	852.3076	1071.642	1012.404	1100.496	958.2975	1016.672	1403.767
"1420761_at"	27.23973	84.23035	69.88039	88.80888	7.267965	7.78058	9.313282	56.40105
"1420762_a_at"	166.6758	190.4981	282.9242	167.8149	165.3037	269.9583	158.0198	210.0825
"1420763_at"	9.938038	7.621682	47.56191	11.75791	32.78623	11.93346	3.739548	4.44886
"1420764_at"	121.9928	58.32238	57.37814	28.09964	46.48333	36.15775	6.62944	8.105653
"1420765_a_at"	25.54158	30.98113	39.58368	17.15603	39.81689	17.96177	11.96347	6.432708
"1420766_at"	68.6087	123.5371	95.83633	68.51763	17.03216	86.05996	139.9988	85.21689
"1420767_at"	32.00092	23.55423	103.0727	23.27134	152.6479	80.99922	102.4457	80.06022
"1420768_a_at"	18.22864	28.74985	4.072921	15.58007	8.46785	20.75379	1.353053	52.99906
"1420769_at"	7.80561	18.67572	24.85021	8.681044	12.11041	53.3348	21.53165	22.64129
"1420770_at"	22.17568	45.38789	28.81898	39.75992	29.35729	69.30424	36.77963	87.5699
"1420771_at"	59.06694	84.30775	13.23894	101.2112	93.63461	21.44837	78.09534	24.75759
"1420772_a_at"	4587.657	4136.978	4366.544	3876.041	4550.346	5852.787	5580.038	5451.644
"1420773_at"	77.8459	9.238585	18.65447	36.1497	40.07039	25.44589	29.22676	81.30332
"1420774_a_at"	53.23377	41.37817	25.15635	33.10556	73.5519	18.64623	48.05994	66.49957
"1420775_at"	25.80676	37.65287	2.174261	7.148501	2.850025	3.8043	10.64737	2.045616
"1420776_a_at"	3623.147	3601.003	3854.132	3662.015	5144.471	4479.769	5255.765	4016.685
"1420777_a_at"	4.316966	24.95655	11.6747	5.528518	5.469935	17.24872	30.0907	4.578923
"1420778_at"	17.47834	9.657927	55.28415	11.74897	51.38261	31.55569	53.02675	21.24831
"1420779_at"	12.66424	12.8342	6.097042	9.112116	69.38416	7.809992	17.78314	24.58203
"1420780_at"	37.99422	120.8232	59.06277	80.66651	117.1192	15.86311	25.54032	55.88028
"1420781_at"	39.74315	29.85328	9.626282	10.22509	18.47887	50.46037	30.05859	31.72555
"1420782_at"	23.88989	9.287775	35.52356	66.36598	5.209784	7.609158	24.27382	68.0173
"1420783_at"	32.75608	33.55227	28.54349	17.12846	32.19951	30.93226	9.064	25.721
"1420784_at"	34.95777	2.361469	12.08956	19.96001	6.399326	4.139313	20.80378	47.25745
"1420785_at"	143.3289	71.84988	80.90452	112.2142	114.2371	3.930623	15.81823	86.5458
"1420786_a_at"	16.29842	23.51859	45.42886	1.42834	62.55869	0.9439611	7.674711	17.09811
"1420787_at"	41.58163	27.02938	16.12459	19.42855	42.38863	60.70488	36.89135	54.20844
"1420788_at"	84.49754	75.59097	23.0257	54.48042	96.85764	47.67242	64.31237	75.91196
"1420789_at"	3.471606	5.857278	1.604744	11.62677	17.18941	6.284624	2.50767	1.889337
"1420790_x_at"	1.928883	3.496426	2.30417	3.28203	1.876183	33.8029	23.001	2.408253
"1420791_x_at"	15.3303	26.00513	82.36351	22.36488	17.81211	17.30091	7.861877	10.31482
"1420792_at"	6.557469	18.13623	16.16731	6.676105	1.742728	15.21828	2.888609	2.737391
"1420793_at"	35.93295	22.8966	2.04465	35.76847	48.80214	6.559159	42.7948	16.93797
"1420794_at"	5.196502	17.02508	25.18633	34.51388	24.47289	2.849882	6.753447	17.27324
"1420795_at"	187.0184	271.4791	230.4137	479.6916	340.2655	216.7279	407.1845	208.2791
"1420796_at"	89.96651	87.78216	106.2295	122.5436	42.90391	108.889	84.71183	94.98711
"1420797_at"	61.74619	49.33724	9.527385	28.61999	5.818452	16.83691	18.85679	47.03562
"1420798_s_at"	45.6191	119.1782	37.83747	55.29186	6.827579	33.50809	16.54993	77.13412
"1420799_at"	59.48454	11.2518	4.811754	10.09957	11.88829	53.36029	10.0025	52.51243
"1420800_a_at"	33.746	40.85994	19.01438	39.71748	102.7615	78.98908	46.66433	148.1986
"1420801_at"	26.58019	5.42527	5.848551	28.34434	6.301855	27.35816	10.58932	5.314257
"1420802_at"	4.917036	15.85067	4.418732	5.736011	17.13115	6.741313	10.31202	9.075335
"1420803_at"	3.34828	30.7537	15.43927	3.706665	16.5097	1.810897	24.57111	7.485718
"1420804_s_at"	9.827562	28.32815	5.529704	22.71681	144.4739	110.0233	121.1662	36.2175
"1420805_at"	3.910748	4.777489	16.5755	4.886136	16.45768	7.958548	3.15441	2.709293
"1420806_at"	374.7069	384.4259	267.0752	375.1241	371.1042	395.5966	681.3202	313.5846
"1420807_a_at"	138.2344	17.36198	130.0347	32.60666	158.9388	62.03599	5.378669	203.2476
"1420808_at"	2241.302	2753.308	2261.204	2313.286	2859.448	2560.179	3462.021	2725.705
"1420809_a_at"	1036.346	1316.267	865.6415	1264.307	1085.445	990.1834	896.6198	1071.907
"1420810_at"	1024.128	1379.239	935.0842	1038.521	864.0616	1203.145	1220.035	837.7234
"1420811_a_at"	24928.95	25549.48	23600.44	20794.04	24363.76	22736.19	23644.06	25532.65
"1420812_at"	191.9221	247.2441	201.7551	232.0753	184.0641	161.1382	182.8229	229.2016
"1420813_at"	334.6908	300.3879	354.9837	368.7434	319.8834	324.6059	307.9299	322.1872
"1420814_at"	5263.873	6756.624	6174.953	5160.104	6251.272	6012.583	6020.872	6246.042
"1420815_at"	9499.297	10639.52	9550.389	12373.29	9773.043	10416.34	10531.25	12483.13
"1420816_at"	34.32421	60.09908	165.4694	140.5854	44.10657	124.7499	127.6501	56.64492
"1420817_at"	1837.274	1479.961	2218.289	2083.796	2354.532	2175.342	2530.399	2017.162
"1420818_at"	56.28281	50.81465	47.84865	18.39641	85.28905	65.97359	7.112901	5.533597
"1420819_at"	59.52499	11.13483	81.20112	78.75206	8.974649	55.30766	111.2216	13.92628
"1420820_at"	31197.67	30159.63	29528.45	28626.09	38361.45	26103.65	24097.91	29699.37
"1420821_at"	246.1131	525.4676	337.3212	435.6109	258.5478	260.5833	302.6193	406.6248
"1420822_s_at"	1037.862	962.8394	825.317	884.6218	627.3778	771.1091	761.088	949.0908
"1420823_at"	12.95876	4.397866	8.872525	5.860688	8.875799	57.5347	9.601361	8.324131
"1420824_at"	385.7784	289.835	290.2386	374.7293	209.4653	203.3493	210.5613	268.4103
"1420825_at"	90.7896	42.8808	68.81387	28.49855	53.41362	62.65413	96.07311	3.127564
"1420826_at"	1753.127	1354.083	1750.675	1532.207	1742.573	1902.57	1549.805	1603.936
"1420827_a_at"	29698.1	32908.68	28812.65	31974.79	36405.58	30815.58	35285.75	31993.19
"1420828_s_at"	1481.753	1718.734	1656.921	1429.656	1453.12	1395.909	1424.466	1152.167
"1420829_a_at"	3083.488	3458.599	3398.34	2829.796	2275.952	3117.817	2877.12	3448.515
"1420830_x_at"	4193.426	5607.3	5281.393	4637.019	3420.466	4766.942	4392.319	5424.002
"1420831_at"	251.6139	194.3503	291.1129	371.9255	270.4515	228.539	293.0635	210.6058
"1420832_at"	400.2485	384.6789	637.3688	528.3784	389.3023	397.2049	484.9961	287.1733
"1420833_at"	746.7701	594.1993	659.5776	706.8368	782.5227	722.9706	688.0205	731.0733
"1420834_at"	538.4084	599.6012	406.2274	643.4579	542.84	434.2061	570.205	628.9445
"1420835_at"	198.384	249.5821	234.0593	224.9642	174.7296	196.8725	184.2252	268.764
"1420836_at"	358.3671	323.1196	444.2518	509.2144	391.743	491.0812	411.683	460.0298
"1420837_at"	13.91344	94.20531	16.3245	38.24268	59.67006	15.77055	53.41426	56.65575
"1420838_at"	264.3263	254.7625	115.2006	199.3829	131.0684	137.9239	164.5256	206.4479
"1420839_at"	147.7531	181.9565	231.7644	130.2515	175.3603	219.8985	157.8785	154.3221
"1420840_at"	996.8194	1201.365	1096.966	946.7523	977.2876	1024.26	898.5567	919.8976
"1420841_at"	64.46323	6.363521	25.93262	42.08488	11.1555	13.39694	6.061912	12.49673
"1420842_at"	255.2743	592.5837	397.6682	543.2831	314.3757	261.877	316.4951	329.6448
"1420843_at"	467.4053	914.5355	586.4958	586.0389	381.1131	469.64	377.2215	376.4478
"1420844_at"	108.2143	97.31873	98.15977	104.8463	70.26814	71.04749	60.78682	14.41815
"1420845_at"	254.4943	240.5692	233.3898	266.4955	334.7141	382.8019	294.0769	207.0021
"1420846_at"	2122.64	1561.102	1625.298	1868.572	2282.525	2312.852	2316.775	2003.219
"1420847_a_at"	92.59509	88.20763	54.76862	6.163146	82.35713	64.22109	29.23615	47.10876
"1420848_at"	91.68276	65.36047	105.7108	100.6688	126.6832	83.40995	36.83309	109.9372
"1420849_at"	142.1376	155.5365	154.3846	171.1168	167.8811	167.9987	169.0885	158.9429
"1420850_at"	640.6409	735.7475	658.728	660.5565	578.7509	681.8378	675.6321	636.8279
"1420851_at"	405.057	526.8005	447.687	493.2446	365.5753	376.9205	423.4648	485.037
"1420852_a_at"	104.038	141.2098	182.1451	130.7565	152.0376	129.534	121.2366	96.57088
"1420853_at"	297.7795	188.3258	208.0324	360.1875	261.1263	229.6467	136.4999	220.3578
"1420854_at"	208.0389	372.9379	139.7173	154.4206	45.32378	26.74246	20.43308	24.79742
"1420855_at"	1690.52	2479.124	1336.716	2046.572	819.384	696.1791	423.223	1340.451
"1420856_a_at"	48.76638	43.1861	111.5407	57.08161	117.3804	9.521195	50.91224	33.94624
"1420857_at"	94.90812	70.03342	67.28285	123.1192	145.4878	97.95062	113.8819	140.7883
"1420858_at"	1036.086	1339.851	1342.789	1130.308	1553.068	1436.355	1738.256	1126.494
"1420859_at"	9003.556	7987.021	8445.991	8362.283	8690.908	9013.691	9035.376	8799.022
"1420860_at"	77.13589	12.90421	36.05542	14.73564	10.33735	10.31463	3.146441	8.102966
"1420861_at"	1712.561	1767.402	1878.37	2344.41	1751.657	1828.203	1872.529	1649.91
"1420862_at"	643.0482	623.0203	597.7856	697.1505	636.6483	573.6702	722.1422	705.271
"1420863_at"	246.1733	200.4367	198.0639	257.2166	152.0941	188.172	281.2643	213.5559
"1420864_at"	8.227808	61.30643	73.9543	57.92116	12.88481	16.32572	118.803	60.00019
"1420865_at"	386.1892	393.4048	410.9075	518.1617	245.0736	384.4802	484.4286	568.0022
"1420866_at"	225.9533	254.6058	212.3093	171.8868	180.7214	243.6608	284.7159	244.3014
"1420867_at"	512.9418	648.7723	586.9267	630.1998	675.4129	671.0205	674.5671	527.7495
"1420868_s_at"	1419.407	1554.219	1269.896	1380.852	1431.545	1412.098	1284.147	1201.311
"1420869_at"	4.346134	20.31819	12.0578	13.65652	17.09191	48.82129	8.598196	2.316995
"1420870_at"	755.5742	639.6774	719.5565	806.3751	622.9463	712.1809	785.9514	767.7675
"1420871_at"	245.7385	262.8022	252.6499	286.1121	162.5881	229.4111	170.1568	282.9564
"1420872_at"	389.3611	740.7996	690.756	678.17	275.5163	336.9398	354.212	565.5996
"1420873_at"	101.0511	132.5116	64.9907	59.93923	72.90896	75.8884	49.15634	87.62916
"1420874_at"	152.3438	94.429	92.42842	94.20671	146.1863	85.94982	124.8847	123.1009
"1420875_at"	1024.858	1344.61	1037.706	1139.01	761.4869	895.331	767.9779	1043.25
"1420876_a_at"	53.52105	8.518299	50.6939	59.46866	35.61892	5.05387	34.46854	69.19385
"1420877_at"	47.69327	141.133	43.48732	86.78461	36.82635	73.87263	126.7641	95.40214
"1420878_a_at"	615.9941	722.2653	639.7123	623.9606	594.3165	658.9918	593.1318	710.6782
"1420879_a_at"	2009.985	1306.808	1438.908	1964.037	1454.576	1668.942	1713.648	1627.352
"1420880_a_at"	9284.508	9846.089	9540.829	9022.752	9325.123	9222.27	9204.242	10289.08
"1420881_at"	19.81608	17.22703	52.08212	30.04024	26.6473	55.52475	14.72613	46.92278
"1420882_a_at"	467.5981	459.1381	403.2794	368.5446	264.8834	385.4627	421.0094	275.2713
"1420883_at"	344.5084	425.6684	295.3412	204.8659	145.7456	102.1945	14.2673	10.51223
"1420884_at"	30692.48	46212.32	36091.12	23814.93	20861.51	6285.024	347.5546	4271.229
"1420885_a_at"	46.76574	70.81696	132.1686	20.7695	71.03778	43.82048	17.84915	96.89598
"1420886_a_at"	5397.991	5221.641	4974.791	3918.64	3929.608	4586.089	4742.357	5297.366
"1420887_a_at"	77.9603	53.2504	35.43475	19.87606	36.85168	95.3419	67.58177	19.58956
"1420888_at"	728.0812	458.5997	654.3366	611.8296	1128.156	1023.758	988.3312	596.1784
"1420889_at"	1017.786	1075.562	1054.726	996.1409	993.5772	1315.476	1129.966	897.5707
"1420890_at"	6024.005	6648.927	5904.703	6012.356	6916.801	6612.972	6413.883	5977.748
"1420891_at"	44.22362	58.58494	31.83171	5.69966	5.107027	47.13707	35.96861	22.76998
"1420892_at"	181.1203	107.8262	175.9392	144.4743	105.7347	173.9501	194.5928	29.5985
"1420893_a_at"	70.28687	87.11996	54.03851	50.22175	75.20356	27.20816	42.51632	14.66208
"1420894_at"	56.6903	56.02929	21.35596	67.90511	46.21266	38.22467	44.18914	48.97697
"1420895_at"	1549.578	1908.001	1569.229	1549.332	1397.472	1579.043	1169.371	1707.267
"1420896_at"	488.7834	639.9335	525.2222	339.2101	654.9544	498.7477	600.9087	492.9662
"1420897_at"	2139.582	2127.32	1072.865	1581.532	1586.724	1053.28	1293.068	1167.046
"1420898_at"	339.5028	534.3582	347.7625	428.3044	412.1715	570.3918	417.5294	398.4341
"1420899_at"	543.2369	619.4824	551.454	623.5151	796.9032	626.2232	583.7669	563.944
"1420900_a_at"	2924.061	3002.03	2553.273	2653.885	2883.718	2792.958	2717.656	2602.746
"1420901_a_at"	300.9443	492.3189	485.6638	490.8382	433.2669	573.3267	452.5871	328.9402
"1420902_at"	3.251297	9.005213	2.024284	20.28966	7.698855	25.01999	4.007383	18.16611
"1420903_at"	172.8656	129.9399	192.8169	252.7676	166.4687	118.2093	206.0171	159.6132
"1420904_at"	15.37697	49.43241	4.840106	34.57319	102.9714	62.06063	16.21177	3.111742
"1420905_at"	21.39546	122.5855	34.25751	135.5334	121.4695	111.294	23.31844	106.8678
"1420906_at"	156.2464	224.5399	93.34921	139.2171	140.6298	80.24832	100.0373	214.769
"1420907_at"	787.7049	1143.715	981.9471	1007.913	744.0173	594.8685	645.647	785.1662
"1420908_at"	128.2005	242.5604	135.3693	87.59901	161.2017	129.2826	210.2187	94.18623
"1420909_at"	1237.404	1281.795	1361.228	1405.322	1491.909	1459.626	1362.248	1551.308
"1420910_at"	28.05997	19.27623	5.413268	9.408015	23.337	60.10273	9.148377	21.22656
"1420911_a_at"	3250.605	2394.84	3678.286	3906.677	2648.293	2927.991	2142.1	2961.089
"1420912_at"	9.461471	53.37808	12.12137	82.63286	131.4835	111.2626	92.60353	74.9201
"1420913_at"	124.7716	342.1792	254.8775	215.7137	237.2413	280.9275	147.6188	197.0196
"1420914_at"	81.58296	81.31241	51.78122	53.03179	96.96796	56.12264	12.04057	68.56919
"1420915_at"	212.9627	188.0169	300.4903	264.6238	220.1949	287.6202	209.6316	259.2333
"1420916_at"	302.5799	369.7542	291.5411	386.2298	317.9386	266.4914	271.6328	274.3583
"1420917_at"	503.8264	482.4487	479.0198	231.3761	440.8896	348.6449	351.0084	288.4955
"1420918_at"	67.12022	74.61976	70.32647	119.9974	130.5193	70.06311	158.6981	40.12782
"1420919_at"	623.4342	816.9974	727.9238	615.8154	626.8217	499.1613	612.5275	549.247
"1420920_a_at"	2461.063	2179.621	2423.983	2192.292	3011.941	2418.113	2578.739	2227.691
"1420921_at"	6.242338	42.07421	11.21318	48.13808	53.35469	59.04443	21.86999	8.864116
"1420922_at"	1083.774	1259.004	1260.569	1688.608	1153.857	1339.285	1426.463	1276.992
"1420923_at"	41.62079	57.78445	41.54882	59.43044	31.61518	52.00642	64.04205	59.47959
"1420924_at"	200.4949	244.806	249.3624	244.6842	96.18145	166.2296	128.894	232.9393
"1420925_at"	12.337	45.47853	73.5165	38.1856	41.09811	56.69655	44.74516	41.14499
"1420926_at"	281.353	146.2841	30.05044	125.8806	32.45037	157.0571	47.70451	207.334
"1420927_at"	29.71439	28.36975	75.79864	41.31086	34.73112	24.48027	112.9801	56.67462
"1420928_at"	540.7253	669.7641	711.7965	496.8348	567.4738	590.7818	442.9135	573.9953
"1420929_at"	256.7768	228.4868	238.9974	207.7293	254.2009	274.8708	239.8359	191.2549
"1420930_s_at"	614.9951	704.5347	645.3359	668.9951	604.5146	605.0272	743.9647	791.3599
"1420931_at"	93.85753	168.6099	157.2146	130.2486	127.0861	128.4886	101.6828	141.0589
"1420932_at"	596.4608	605.3432	641.1332	512.8263	622.9745	646.1509	674.7665	560.7768
"1420933_a_at"	328.17	313.6027	306.2392	300.979	279.9294	314.2887	391.1367	443.8291
"1420934_a_at"	231.0076	293.8003	344.2539	495.9315	348.6699	394.0819	421.6727	266.9471
"1420935_a_at"	292.3246	341.5164	543.5357	324.2541	201.6379	333.023	246.9299	241.0546
"1420936_s_at"	187.7446	262.0421	206.2859	181.7921	229.4081	164.5747	320.1411	252.5572
"1420937_at"	789.2947	917.9849	964.7515	834.5695	995.5177	890.1732	915.6622	769.2333
"1420938_at"	3.034261	2.070902	2.504317	2.115841	4.416319	2.225704	3.136199	2.052899
"1420939_at"	2.875573	1.777874	5.633563	1.761153	6.323147	2.044242	3.722108	2.098642
"1420940_x_at"	1553.152	1420.183	1563.981	1465.956	1086.644	1127.249	1226.464	1414.884
"1420941_at"	6904.543	6679.871	4609.915	3539.221	2922.846	2965.243	3925.988	4452.74
"1420942_s_at"	2226.669	2567.187	2266.78	2880.121	2334.794	1861.281	1855.657	3085.629
"1420943_at"	10.61354	19.84311	18.36024	16.79751	89.46851	49.42736	7.397836	67.49823
"1420944_at"	30.84679	137.3573	105.5047	29.90575	159.3205	92.95599	49.94693	157.6248
"1420945_at"	11.82888	18.33989	14.81025	55.07276	13.91526	26.00506	18.95199	12.72824
"1420946_at"	336.7862	533.1437	520.4692	368.6283	421.3493	385.1006	407.8997	336.1844
"1420947_at"	862.8669	1081.395	1121.298	794.1328	930.3878	1008.483	929.2616	809.0737
"1420948_s_at"	35.20652	40.44705	46.736	47.24644	14.40999	82.18924	72.089	56.87458
"1420949_at"	154.1543	104.3186	169.6067	21.66933	131.5964	137.7605	67.63385	132.677
"1420950_at"	187.0732	216.5462	296.4286	430.0349	381.0985	384.9295	352.7016	385.4808
"1420951_a_at"	89.54679	140.5945	135.8955	112.5068	83.85361	144.4035	185.2407	135.9968
"1420952_at"	2250.48	2963.744	3018.19	2863.673	2501.273	2714.862	2585.009	2583.868
"1420953_at"	359.1915	368.4889	469.3057	417.1603	462.5927	448.659	343.0658	388.468
"1420954_a_at"	189.1149	126.2576	213.606	165.9153	151.8566	226.5087	145.9151	188.6054
"1420955_at"	121.4619	150.9584	75.78292	65.65378	76.13503	35.68045	42.18721	34.01463
"1420956_at"	1338.366	1327.567	1458.961	1374.731	1205.044	1237.835	1263.411	1387.3
"1420957_at"	80.47177	108.051	67.34081	46.14825	86.01495	84.44702	86.23739	64.07397
"1420958_at"	6.483203	104.9373	14.76524	56.35717	95.84061	27.11821	52.32985	69.41986
"1420959_at"	1370.832	1587.387	1487.18	1321.349	1627.058	1793.4	1676.473	1213.362
"1420960_at"	22.99961	8.466239	26.13627	33.45634	3.198855	2.840475	15.78029	57.93219
"1420961_a_at"	1170.092	792.0784	1079.938	1039.129	1414.137	996.6458	1129.896	1359.498
"1420962_at"	13.52094	3.220838	28.40394	6.83604	13.87094	5.504651	5.189624	71.30719
"1420963_at"	6.820062	32.0035	17.08163	42.12402	45.98383	50.60088	95.40633	16.2593
"1420964_at"	5.523552	12.10392	33.42772	3.589381	17.08407	18.03767	3.610711	13.34627
"1420965_a_at"	1287.079	2016.609	1176.198	1538.272	1688.99	1896.098	1436.316	1417.757
"1420966_at"	8.016699	42.25882	15.19089	27.62481	19.43044	83.54229	8.861206	11.06776
"1420967_at"	821.1087	894.6736	806.1335	862.5223	866.6489	901.4755	891.8333	951.0617
"1420968_at"	46.35423	89.01777	28.88271	32.62857	35.70602	11.70531	14.58397	163.8934
"1420969_at"	329.8046	110.5469	382.3083	304.0391	327.4996	405.1959	56.13788	299.4365
"1420970_at"	27.07764	32.84414	9.082716	10.17776	17.17107	4.090769	43.07026	11.3263
"1420971_at"	102.58	125.7273	76.80772	115.9161	156.9825	143.8427	129.2809	91.85159
"1420972_at"	57.02114	87.59591	134.3644	59.18195	82.76457	68.72949	88.07669	97.85439
"1420973_at"	400.0967	690.1705	478.5121	472.7141	633.349	432.17	500.7837	358.6476
"1420974_at"	22.00191	53.7443	18.77118	63.44564	85.26088	119.9911	63.5362	54.7278
"1420975_at"	3.673031	98.81724	55.2888	38.79421	52.49984	50.96277	98.269	44.0601
"1420976_at"	82.9971	153.7339	83.51672	102.6606	141.0636	79.88114	131.5354	102.041
"1420977_at"	441.6616	398.955	395.0963	337.3765	451.7748	415.2332	415.2802	443.8476
"1420978_at"	92.16409	11.96222	23.3554	57.18116	85.25022	33.80113	67.19194	67.05273
"1420979_at"	93.65632	72.86061	104.9964	69.39223	78.35004	69.50091	36.82252	45.11156
"1420980_at"	83.75762	43.69751	124.434	96.62688	95.58098	93.59908	128.3175	180.7375
"1420981_a_at"	901.4347	936.7365	984.7794	736.6038	794.3011	974.5683	1436.125	974.4901
"1420982_at"	95.90907	204.5964	117.0979	205.393	251.4688	145.9524	287.2306	186.2902
"1420983_at"	94.0611	22.86444	76.76379	64.73933	47.01721	49.2751	94.06586	83.16801
"1420984_at"	182.0297	161.1197	201.2542	184.6774	214.4871	180.1236	254.9536	142.5323
"1420985_at"	1194.286	1229.228	1450.113	1294.406	1494.747	1378.985	1536.802	1443.159
"1420986_s_at"	227.2011	185.8015	214.6378	182.8741	165.5807	134.0132	154.9549	160.1818
"1420987_at"	61.89306	86.96036	92.60165	162.4646	74.01441	132.6918	14.8475	68.57909
"1420988_at"	175.9727	185.8296	158.3962	159.9707	115.649	147.0096	212.8301	183.6205
"1420989_at"	195.5972	275.5587	262.5179	193.0869	124.3064	263.4622	258.9844	263.5865
"1420990_at"	124.4362	73.91916	188.5056	132.0929	163.5602	122.2647	131.846	156.5055
"1420991_at"	20207.56	18641.48	19547.79	20552.08	30921.04	16362.39	6831.066	16478.34
"1420992_at"	33612.4	26630.72	29967.91	29686.59	38583.44	25735.36	11153.47	26724.66
"1420993_at"	29.78652	37.78079	21.28551	36.43432	29.39306	52.15929	15.39432	23.46833
"1420994_at"	64.45843	132.3289	83.29786	88.12749	89.60609	56.10051	49.75386	29.35982
"1420995_at"	2.656729	28.63723	10.09286	6.74824	2.793235	4.474368	9.671283	20.41179
"1420996_at"	110.0951	136.9052	93.70071	107.2248	128.7335	102.0293	111.4192	102.6059
"1420997_a_at"	10150.51	8989.983	9983.523	9761.62	10137.95	10260.17	8872.739	10108.51
"1420998_at"	55.50007	102.5954	82.08913	85.2524	83.9517	99.59534	61.65266	139.4126
"1420999_at"	145.1357	205.4482	201.2158	173.0702	254.123	200.7336	232.289	164.0844
"1421000_at"	101.88	223.6571	230.6381	234.0032	220.1445	175.9944	193.53	144.8526
"1421001_a_at"	64.79878	69.76957	4.758664	40.31852	3.537803	27.18049	49.11172	18.35385
"1421002_at"	139.9342	185.7114	178.4495	160.7696	106.9888	128.8035	171.4123	201.6996
"1421003_at"	44.81787	37.46832	4.5919	33.53985	6.401266	31.83958	11.12121	61.59732
"1421004_at"	106.8238	30.66487	35.66157	54.14506	46.09053	119.6127	35.24506	44.34271
"1421005_at"	56.08834	42.16602	93.62066	78.18874	118.7327	9.849349	64.99648	99.94019
"1421006_at"	28.13099	126.0245	100.0897	25.76566	39.81813	60.01764	7.118523	63.18899
"1421007_at"	52.88285	188.528	67.85392	82.24197	9.910816	47.74325	4.72347	31.75536
"1421008_at"	275.3586	571.3203	441.8504	441.1954	434.1816	262.9389	661.1982	373.4499
"1421009_at"	554.7845	876.2426	772.1351	762.9732	703.1248	539.1699	1405.995	668.6351
"1421010_at"	5.209795	5.003685	3.675951	1.34306	6.281731	1.863501	2.00666	3.271834
"1421011_at"	401.5215	389.7141	453.8078	366.0031	349.8268	344.0944	445.5525	250.5849
"1421012_at"	377.4965	466.6232	510.9437	469.0181	482.2339	499.5903	531.8389	443.5953
"1421013_at"	142.2508	163.2808	153.4295	177.2479	84.8182	143.2481	169.0763	26.62443
"1421014_a_at"	2677.345	2650.881	2596.322	2712.6	2969.443	3115.419	2899.693	2902.483
"1421015_s_at"	344.1819	269.2886	345.5258	299.2012	226.6151	268.222	203.3517	210.4516
"1421016_at"	64.3931	88.97633	49.60733	74.28383	99.20616	13.47756	13.80108	14.5745
"1421017_at"	10.81959	2.193039	54.50624	7.393702	60.87231	4.384678	2.326708	31.81762
"1421018_at"	248.7841	350.0661	406.1278	233.567	381.9939	439.6675	275.6062	381.8553
"1421019_at"	4793.434	4246.364	4410.424	4277.874	5686.961	5483.874	5652.219	4357.385
"1421020_at"	74.72942	13.04649	14.12036	11.97926	45.19584	90.2746	45.94147	114.2112
"1421021_at"	61.95707	99.09107	43.76522	76.77805	82.85815	62.02863	78.92268	52.2234
"1421022_x_at"	1385.954	1363.479	1334.788	1380.032	1353.3	1242.957	1348.98	1266.21
"1421023_at"	987.7858	750.308	1061.605	1043.512	834.3001	1002.797	774.7688	954.9362
"1421024_at"	262.1263	309.6113	244.1568	339.6205	250.4349	223.2891	325.4597	256.3216
"1421025_at"	597.6863	627.8903	702.7729	737.8272	674.7284	751.3225	726.3665	729.2891
"1421026_at"	61.22407	116.7124	127.4436	134.3075	190.6175	154.9221	93.05981	103.5859
"1421027_a_at"	1588.784	1889.51	1799.811	1431.88	1369.76	1578.773	1526.472	1444.574
"1421028_a_at"	437.9467	566.5843	576.8306	636.1688	245.7015	364.5912	535.0504	462.894
"1421029_a_at"	3663.482	2652.099	2924.132	2732.065	3087.539	2424.65	2593.384	3083.655
"1421030_at"	260.7321	255.4273	330.0011	245.7788	234.7567	295.668	343.6692	294.948
"1421031_a_at"	204.4467	228.4888	169.7927	139.3139	130.9524	256.8918	216.6503	271.8545
"1421032_a_at"	194.0988	157.9776	205.1927	163.0328	144.7001	241.235	173.9282	150.246
"1421033_a_at"	231.7151	309.9446	250.7342	310.9478	318.9701	354.6043	315.7052	282.0166
"1421034_a_at"	252.8959	181.7104	172.183	255.1255	276.3734	176.7709	176.8464	277.096
"1421035_a_at"	230.4434	240.2692	360.0024	223.1645	210.7223	178.4055	142.1536	125.7401
"1421036_at"	10.33744	11.83739	85.53367	36.19539	48.90749	5.939354	9.169245	41.35302
"1421037_at"	341.3349	288.5741	306.9492	337.6136	135.6471	217.8186	118.8735	262.9475
"1421038_a_at"	26.20518	59.9739	37.0461	52.28648	83.94499	40.61171	45.60735	11.60664
"1421039_at"	3.221623	4.109923	9.181412	2.121352	13.60165	1.607436	6.939133	3.192672
"1421040_a_at"	52.34161	101.178	5.665157	46.62938	66.6589	65.03587	57.53374	10.70458
